order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
805866,694812,April Townsend,254529,Paperback,Books,InternetBanking,599,655.82,2024-01-15 15:24,Germany,Hamburg,www.flipkart.com,9801a5d0,N,Invalid CVV.
590157,72919,Mrs. Stephanie Atkins,185340,Notebook,Office Products,Cards,691,827.19,2024-07-21 05:58,USA,Los Angeles,www.ebay.in,d154cbfb,N,Invalid CVV.
50584,905465,Susan Kline,362224,Paperback,Books,Wallet,70,237.74,2024-09-23 06:57,UK,Oxford,www.tatacliq.com,a1a81a03,Y,N/A
693523,850097,Kimberly Anderson,889815,Furniture,Home & Kitchen,UPI,61,458.69,2023-11-24 13:29,India,Kolkata,www.ebay.in,a82a53fa,Y,N/A
264389,927413,Rachel Boone,397455,Board Game,Toys & Games,Wallet,11,579.23,2024-01-06 06:47,Germany,Hamburg,www.tatacliq.com,785e0bbc,Y,N/A
916653,382188,Julia Hester,166146,Tennis Racket,Sports & Outdoors,UPI,607,894.16,2024-05-13 05:15,Germany,Berlin,www.snapdeal.com,91ce3d8d,Y,N/A
112691,248770,Austin Hale,328021,Brake Pads,Automotive,Cards,913,137.05,2024-05-24 00:41,USA,Chicago,www.amazon.com,ae0f4b68,N,Invalid CVV.
469571,169589,Edward Guerra,937882,Graphite Pencil,pencil,Cards,532,5.02,2024-02-17 05:06,UK,Birmingham,www.ebay.in,db2c7413,Y,N/A
291377,634530,Monica Rivera,504917,Brake Pads,Automotive,Cards,384,783.49,2023-12-10 08:18,UK,Oxford,www.snapdeal.com,3c8af55e,N,Invalid CVV.
400267,699433,Thomas Parsons,66293,Laptop,Electronics,Wallet,841,850.99,2023-12-14 17:40,USA,Houston,www.ebay.in,fd54fbcf,Y,N/A
271283,188348,Lori Castro,822967,Brake Pads,Automotive,Wallet,1000,5000.0,2024-03-05 16:37,India,Chennai,www.ebay.in,01627aaa,N,Invalid CVV.
297732,572751,Barbara Williams,380468,Graphite Pencil,pencil,UPI,700,253.63,2023-10-30 18:13,India,Kolkata,www.tatacliq.com,6111d799,Y,N/A
311196,752794,Nicolas Fisher,698453,Paperback,Books,Cards,564,523.08,2024-03-19 01:43,UK,Leeds,www.tatacliq.com,1237487f,N,Invalid CVV.
747637,399561,Michelle Garcia,740046,Foundation,Beauty & Personal Care,Cards,696,775.4,2024-04-03 07:28,UK,Oxford,www.tatacliq.com,ac65b413,Y,N/A
441840,535266,Katie Newman,129220,Vitamins,Health & Personal Care,Wallet,558,64.94,2024-04-03 19:53,Germany,Hamburg,www.ebay.in,a0239bc7,N,Invalid CVV.
271084,675277,Dr. Valerie Davis,532000,Decor,Home & Kitchen,Wallet,150,969.92,2023-12-15 11:10,UK,Birmingham,www.ebay.in,c6068c15,Y,N/A
819784,63079,John Farley,116226,Graphite Pencil,pencil,UPI,921,785.1,2024-07-13 18:14,UK,Oxford,www.amazon.com,f687a899,Y,N/A
471082,396713,Thomas Martin,777025,Camera,Electronics,UPI,16,583.41,2024-05-26 14:27,Germany,Frankfurt,www.flipkart.com,ae2eb6bf,Y,N/A
9595,613110,Madison Reynolds,642512,Headlights,Automotive,Cards,536,382.72,2024-02-07 16:10,Germany,Stuttgart,www.amazon.com,dd393963,Y,N/A
988932,255764,Dean Gomez,343191,Ball Pen,pen,Wallet,98,832.29,2023-10-11 08:29,USA,New York,www.tatacliq.com,17327857,Y,N/A
80519,933738,Gregory Smith,672863,Foundation,Beauty & Personal Care,UPI,208,227.92,2023-12-08 17:00,UK,Birmingham,www.snapdeal.com,5f545b9e,Y,N/A
18656,30754,Sean Yang,910456,Tablet,Electronics,UPI,866,541.27,2023-11-11 12:23,Germany,Stuttgart,www.amazon.com,b32bee11,Y,N/A
654620,248710,Heather Gordon,132237,Tablet,Electronics,UPI,873,823.98,2024-08-27 20:59,India,Kolkata,www.snapdeal.com,0a8bf3e3,Y,N/A
755301,765240,Joshua Nelson,125507,Board Game,Toys & Games,UPI,91,972.95,2023-10-04 11:33,Germany,Munich,www.amazon.com,bd985670,Y,N/A
936307,133579,Douglas Lopez,329307,Camera,Electronics,InternetBanking,234,248.47,2024-05-29 18:42,UK,Birmingham,www.snapdeal.com,da0eb341,Y,N/A
802276,350906,Matthew Rivas,765685,Foundation,Beauty & Personal Care,Wallet,371,70.56,2024-02-05 18:43,USA,Boston,www.flipkart.com,8940615f,Y,N/A
807636,676902,Andrew French,976656,Furniture,Home & Kitchen,UPI,911,94.91,2024-06-09 10:46,USA,New York,www.amazon.com,0f3f34e2,N,Invalid CVV.
629125,904841,Regina Williamson,43669,Lipstick,Beauty & Personal Care,Cards,457,576.86,2024-05-12 10:31,USA,Los Angeles,www.flipkart.com,fe8bd4da,Y,N/A
767887,127273,Brandon Mcdonald,673973,Action Figure,Toys & Games,Wallet,733,996.0,2023-10-18 00:04,USA,New York,www.amazon.com,3ce283fc,Y,N/A
142341,702478,Lisa Vega,137819,Brake Pads,Automotive,UPI,15,385.51,2024-01-12 05:12,USA,Houston,www.amazon.com,8ae6d975,N,Invalid CVV.
11681,477338,Catherine Warner,710840,Ball Pen,pen,UPI,262,42.85,2024-05-09 20:46,Germany,Berlin,www.amazon.com,609c8f8b,Y,N/A
35385,989226,Kristen Moreno,455927,Brake Pads,Automotive,UPI,396,280.46,2024-01-03 10:48,India,Bengaluru,www.ebay.in,42d5948a,Y,N/A
809349,171946,Michael Patterson,307530,Action Figure,Toys & Games,InternetBanking,370,701.53,2023-11-18 22:14,Germany,Frankfurt,www.ebay.in,bb3b9fa0,N,Invalid CVV.
913226,339528,Vincent Morales,810201,Paperback,Books,Wallet,107,62.56,2024-09-30 14:33,India,Delhi,www.ebay.in,ff427fb9,Y,N/A
533778,654689,Michael Smith,376185,Hair Dryer,Beauty & Personal Care,UPI,536,996.66,2024-07-10 22:40,Germany,Stuttgart,www.ebay.in,148eae33,N,Invalid CVV.
760699,527102,Michael Bauer,381223,Action Figure,Toys & Games,UPI,381,298.97,2023-12-23 14:16,USA,Boston,www.ebay.in,671c2fc8,N,Invalid CVV.
398850,600378,Sydney Wallace,457658,Yoga Mat,Sports & Outdoors,Wallet,337,333.77,2023-10-30 18:21,UK,London,www.amazon.com,20eca95e,N,Invalid CVV.
438371,177758,Heather Parker,322027,Action Figure,Toys & Games,Cards,921,684.9,2023-12-31 06:08,Germany,Munich,www.snapdeal.com,34046da9,N,Invalid CVV.
630563,520624,Sherri Rosales,627167,Tablet,Electronics,InternetBanking,471,723.69,2023-11-16 00:46,India,Kolkata,www.ebay.in,93b021fc,N,Invalid CVV.
782951,31674,Matthew Mayo,153173,Action Figure,Toys & Games,Cards,530,246.01,2024-03-10 13:04,Germany,Frankfurt,www.ebay.in,5c470ec8,Y,N/A
568254,719756,Jorge Daniel,215577,Face Wash,Health & Personal Care,Wallet,216,229.22,2024-01-01 02:23,Germany,Hamburg,www.flipkart.com,f3669ce2,N,Invalid CVV.
3425,894545,Emily Ruiz,691787,Tennis Racket,Sports & Outdoors,InternetBanking,936,838.56,2024-06-29 22:13,India,Mumbai,www.amazon.com,42f1cef1,N,Invalid CVV.
986325,567976,Joseph Fisher MD,567940,Pen,Office Products,InternetBanking,140,324.65,2024-05-23 03:28,India,Delhi,www.amazon.com,5be39df0,N,Invalid CVV.
718135,778481,Stephanie Colon,307772,Mobile,Electronics,Wallet,77,854.63,2023-12-11 14:23,UK,Manchester,www.flipkart.com,d576eb9e,N,Invalid CVV.
38903,374848,Michael Munoz,44332,Hardcover,Books,Wallet,25,262.77,2024-03-12 08:12,USA,Los Angeles,www.ebay.in,af2af3ab,N,Invalid CVV.
858076,592094,Anthony Mccarthy,979383,Vitamins,Health & Personal Care,Wallet,399,292.62,2024-10-01 07:49,USA,Chicago,www.snapdeal.com,dfae3802,N,Invalid CVV.
533687,704214,Rebecca Harris,560293,Hardcover,Books,InternetBanking,219,525.8,2024-02-17 17:28,UK,London,www.tatacliq.com,cb082ca2,Y,N/A
546075,946809,Bridget Riddle,962991,Football,Sports & Outdoors,Wallet,520,355.99,2024-06-25 10:17,India,Delhi,www.snapdeal.com,1aac7b0f,Y,N/A
127609,895120,Lance Moss,685976,Cookware,Home & Kitchen,Wallet,202,876.27,2024-03-23 14:42,UK,Leeds,www.snapdeal.com,90105904,Y,N/A
301746,684590,Martin Brown,966486,Lipstick,Beauty & Personal Care,UPI,796,491.35,2023-10-17 01:03,Germany,Berlin,www.snapdeal.com,7d28e412,Y,N/A
288687,149342,Tina Smith,371364,Dress,Clothing,UPI,214,457.52,2024-06-24 16:15,UK,Manchester,www.tatacliq.com,cab1cfb6,Y,N/A
952325,501878,Kiara Vazquez,113165,Paperback,Books,Wallet,944,91.99,2023-10-09 08:43,UK,Manchester,www.flipkart.com,d7c576da,N,Invalid CVV.
738059,238182,Sean Robinson,965664,Vitamins,Health & Personal Care,InternetBanking,503,621.02,2024-02-06 05:54,India,Kolkata,www.snapdeal.com,e36049ca,Y,N/A
76019,124182,Stacy Harmon,843831,Yoga Mat,Sports & Outdoors,Cards,936,319.13,2024-04-15 11:33,Germany,Stuttgart,www.ebay.in,0ea00236,N,Invalid CVV.
218030,979573,Brian Brady,696064,Furniture,Home & Kitchen,Cards,1000,5000.0,2024-07-05 08:06,UK,Leeds,www.tatacliq.com,cadae8e3,Y,N/A
916033,731493,Jason Becker,123418,Tablet,Electronics,InternetBanking,907,329.1,2023-12-18 06:37,UK,Manchester,www.amazon.com,126d18f6,Y,N/A
518620,782553,Angela Jones,245199,Headlights,Automotive,UPI,518,82.16,2023-10-11 22:30,USA,Chicago,www.snapdeal.com,893052de,Y,N/A
890804,894970,Adam Delacruz,515865,Ball Pen,pen,UPI,869,283.14,2024-05-12 15:16,India,Chennai,www.flipkart.com,1681f36e,Y,N/A
590324,83122,Marcus Hartman,834537,Action Figure,Toys & Games,Cards,36,960.4,2023-12-09 01:13,Germany,Berlin,www.tatacliq.com,4c5536f8,Y,N/A
807311,835662,Nicole Kemp DVM,573540,Tennis Racket,Sports & Outdoors,Wallet,489,959.9,2024-05-16 17:07,USA,Chicago,www.ebay.in,5c955d72,Y,N/A
690478,424271,Benjamin Rogers,293763,Pen,Office Products,Cards,248,927.82,2024-05-20 20:00,India,Bengaluru,www.tatacliq.com,2417de85,Y,N/A
630473,354704,Mr. Jason Brown,633936,Laptop,Electronics,Cards,642,934.23,2024-05-03 23:21,India,Delhi,www.ebay.in,e4d1f21e,N,Invalid CVV.
872105,638770,Andrea Byrd,870296,Shampoo,Health & Personal Care,Cards,601,806.98,2024-07-10 02:07,USA,Houston,www.flipkart.com,ddb37625,Y,N/A
727932,653544,Cheryl Perez,209457,E-book,Books,Cards,142,36.37,2024-05-26 12:03,India,Delhi,www.snapdeal.com,5c75f6a7,Y,N/A
609532,729294,Brandon Pope,389325,Car Tire,Automotive,Wallet,331,186.45,2024-03-18 03:23,India,Delhi,www.tatacliq.com,58553734,Y,N/A
318811,734178,Brian Colon,460708,Cookware,Home & Kitchen,UPI,430,121.79,2023-11-20 10:30,Germany,Berlin,www.amazon.com,33587990,Y,N/A
409544,376055,Edward Porter,438346,Shampoo,Health & Personal Care,Wallet,115,188.9,2024-06-19 01:10,UK,Oxford,www.snapdeal.com,df07320e,N,Invalid CVV.
488013,720994,Whitney Baker,608554,Tablet,Electronics,InternetBanking,717,40.18,2024-03-03 15:15,UK,Birmingham,www.snapdeal.com,cee5ba6d,Y,N/A
75297,667419,Michael Oconnell MD,726711,Lipstick,Beauty & Personal Care,InternetBanking,637,743.43,2024-03-09 00:18,Germany,Hamburg,www.ebay.in,4df34445,N,Invalid CVV.
123239,336370,David Morris,382082,Face Wash,Health & Personal Care,UPI,745,587.29,2023-11-06 13:36,Germany,Berlin,www.flipkart.com,15c47e99,Y,N/A
60679,267989,David Scott,122540,Yoga Mat,Sports & Outdoors,UPI,828,857.08,2024-06-06 06:16,India,Kolkata,www.ebay.in,b2d6848a,N,Invalid CVV.
543911,46681,Benjamin Gomez,298006,Tablet,Electronics,UPI,356,692.2,2024-03-03 12:35,USA,Boston,www.ebay.in,32180752,N,Invalid CVV.
552832,697106,Sherri Campbell,24120,Shirt,Clothing,InternetBanking,510,439.41,2023-10-23 14:54,Germany,Hamburg,www.flipkart.com,8284af46,N,Invalid CVV.
694042,892586,Kathy Yoder,72065,Camera,Electronics,InternetBanking,457,904.31,2024-03-30 14:02,UK,Birmingham,www.tatacliq.com,3ec04cd7,N,Invalid CVV.
846319,18188,Mark Long,428530,Action Figure,Toys & Games,UPI,849,315.93,2023-12-20 00:14,USA,Boston,www.amazon.com,fc8ee115,Y,N/A
827777,925000,Carlos Tran,704043,Hair Dryer,Beauty & Personal Care,Cards,426,532.26,2024-05-26 02:51,UK,Manchester,www.flipkart.com,f6dacf89,Y,N/A
516628,130560,Jordan Cox,281100,Mechanical Pencil,pencil,UPI,1000,5000.0,2024-06-18 00:39,Germany,Berlin,www.amazon.com,80fb88a4,Y,N/A
405277,219072,Susan Brown,629402,Puzzle,Toys & Games,InternetBanking,133,101.92,2024-07-06 10:49,USA,Chicago,www.amazon.com,c7d82a8a,N,Invalid CVV.
497547,705870,Julie Reese,557260,Mechanical Pencil,pencil,Wallet,122,551.54,2024-06-08 21:30,USA,Los Angeles,www.tatacliq.com,7c8ba8b7,Y,N/A
594019,469908,Jessica Sims,8011,Action Figure,Toys & Games,InternetBanking,774,806.96,2024-03-08 02:44,India,Chennai,www.amazon.com,4dc2b634,N,Invalid CVV.
443866,404772,Brent Merritt,736515,Mechanical Pencil,pencil,Wallet,564,492.52,2024-09-10 05:19,USA,Boston,www.snapdeal.com,1e2d4300,Y,N/A
73940,667249,Jennifer Cardenas,321568,Gel Pen,pen,InternetBanking,380,586.41,2024-01-25 06:23,Germany,Berlin,www.amazon.com,4893ce74,Y,N/A
795311,897224,Bridget Carrillo,582229,Pen,Office Products,Wallet,1000,163.51,2024-09-21 22:57,UK,Oxford,www.amazon.com,0e8adda7,Y,N/A
903177,966940,Eric Carter,124227,Laptop,Electronics,UPI,582,674.28,2023-12-14 08:32,India,Mumbai,www.snapdeal.com,c8d941d9,N,Invalid CVV.
391067,719811,Adam Reyes,298336,Pen,Office Products,Wallet,317,996.95,2024-08-17 17:42,UK,Oxford,www.amazon.com,d64d35e5,Y,N/A
893350,723241,Cameron Hamilton,271267,Puzzle,Toys & Games,UPI,619,890.31,2024-07-19 16:31,USA,Los Angeles,www.tatacliq.com,867ff676,N,Invalid CVV.
12753,974476,Christopher Daniel,409092,Mechanical Pencil,pencil,UPI,649,106.02,2024-08-26 14:09,Germany,Hamburg,www.amazon.com,64d00895,N,Invalid CVV.
758864,917955,Laurie Lawrence,397435,Hair Dryer,Beauty & Personal Care,InternetBanking,766,485.65,2024-04-29 04:17,USA,Chicago,www.ebay.in,c8bd519a,N,Invalid CVV.
509055,233783,Charles Hanna,189213,Ball Pen,pen,Wallet,123,593.95,2023-12-12 14:53,India,Mumbai,www.tatacliq.com,c31db834,N,Invalid CVV.
148600,554808,Cody Lyons,541857,Hair Dryer,Beauty & Personal Care,InternetBanking,527,497.6,2024-07-16 01:09,UK,London,www.flipkart.com,3255c79f,Y,N/A
547402,229049,Curtis Richardson,840610,Paperback,Books,InternetBanking,42,684.62,2024-07-07 14:45,India,Delhi,www.snapdeal.com,91685463,N,Invalid CVV.
525572,808274,David Martinez,2941,Furniture,Home & Kitchen,Wallet,624,172.78,2024-06-16 04:53,UK,Leeds,www.ebay.in,9b07cd90,Y,N/A
200642,993089,Joseph Dixon,179076,Hardcover,Books,Wallet,495,746.82,2023-12-29 06:58,Germany,Frankfurt,www.amazon.com,9fa9335d,Y,N/A
719490,596747,Jerry Green,839649,Dress,Clothing,UPI,736,553.6,2023-10-12 04:47,Germany,Hamburg,www.snapdeal.com,7f4370c4,N,Invalid CVV.
606242,238050,James Cunningham,127818,Action Figure,Toys & Games,Cards,257,55.98,2024-04-03 06:21,USA,Los Angeles,www.flipkart.com,48880156,N,Invalid CVV.
89579,647765,Emily Lee,804636,Dress,Clothing,InternetBanking,628,499.9,2024-05-15 11:15,India,Chennai,www.tatacliq.com,6a9c2150,Y,N/A
25365,8946,Ronald Thomas,588059,Car Tire,Automotive,Cards,761,562.85,2024-08-01 17:16,Germany,Stuttgart,www.snapdeal.com,3ba2c06f,N,Invalid CVV.
218918,147462,Mr. Mike Rowe,206820,Mobile,Electronics,UPI,937,925.44,2024-06-14 06:19,UK,Oxford,www.flipkart.com,d22bbb8a,Y,N/A
589406,711833,John Oconnell,152254,Vitamins,Health & Personal Care,Cards,20,639.71,2023-10-21 07:37,India,Chennai,www.ebay.in,478108cb,N,Invalid CVV.
228960,90214,Richard Gilmore,36123,Pants,Clothing,Wallet,836,72.35,2024-01-25 10:41,India,Delhi,www.ebay.in,a5e31ae4,N,Invalid CVV.
124925,446189,Lisa Wilson,679252,Mechanical Pencil,pencil,UPI,621,508.15,2024-09-14 23:30,India,Chennai,www.amazon.com,a3055cdb,N,Invalid CVV.
584292,386748,Bailey Jones,809437,Brake Pads,Automotive,Cards,743,273.77,2024-09-21 20:54,USA,Chicago,www.amazon.com,698b513b,Y,N/A
890971,828871,Jean Farley,795787,Cookware,Home & Kitchen,InternetBanking,837,226.21,2024-07-01 06:46,Germany,Stuttgart,www.ebay.in,716da1a8,Y,N/A
229515,446427,Robert Jennings,467657,Furniture,Home & Kitchen,Cards,313,704.28,2024-05-18 18:51,USA,Houston,www.ebay.in,b6eac8d0,N,Invalid CVV.
602993,316972,Susan Smith,650728,Shirt,Clothing,InternetBanking,259,803.85,2024-01-25 19:21,Germany,Hamburg,www.tatacliq.com,ed54b2d4,N,Invalid CVV.
159204,300404,Darren Kaufman,873619,Shampoo,Health & Personal Care,InternetBanking,84,511.97,2024-01-30 05:25,Germany,Munich,www.flipkart.com,da21a6dd,N,Invalid CVV.
543283,899771,Sarah Lloyd,425394,Vitamins,Health & Personal Care,Cards,876,14.19,2023-11-10 09:39,UK,London,www.snapdeal.com,47215cf4,Y,N/A
103712,853841,Joe Galvan,858065,E-book,Books,Wallet,605,961.66,2024-09-11 12:52,USA,Boston,www.snapdeal.com,d75efe93,Y,N/A
472768,750844,Lauren Rogers,579482,Gel Pen,pen,UPI,7,71.09,2024-07-02 04:25,UK,Leeds,www.snapdeal.com,53c6229f,Y,N/A
13863,370281,Victoria Fisher,484892,Paperback,Books,Wallet,451,373.39,2024-04-14 08:29,Germany,Hamburg,www.tatacliq.com,68bd85ac,Y,N/A
752922,982689,Regina Carpenter,68397,Ball Pen,pen,Wallet,475,978.8,2023-11-01 02:50,USA,Los Angeles,www.ebay.in,86d73258,Y,N/A
21797,182258,Nicole Shepherd,942642,Furniture,Home & Kitchen,Cards,519,278.5,2024-03-18 22:54,UK,Oxford,www.ebay.in,de3205c0,Y,N/A
130235,223840,Jason Beltran,507621,E-book,Books,Wallet,1000,5000.0,2024-02-17 22:21,UK,Oxford,www.ebay.in,7dac9a43,N,Invalid CVV.
881547,395031,Sonia Wagner,547901,Cookware,Home & Kitchen,InternetBanking,621,475.92,2024-06-26 07:34,Germany,Frankfurt,www.amazon.com,f4624688,N,Invalid CVV.
27198,409507,Lorraine Davis,478008,Gel Pen,pen,UPI,145,985.37,2024-03-02 18:15,Germany,Stuttgart,www.amazon.com,5764f51c,Y,N/A
110880,273214,Ryan Allison,194191,Face Wash,Health & Personal Care,UPI,927,617.47,2024-09-17 19:36,USA,Houston,www.amazon.com,d0b67527,Y,N/A
715136,418005,Shaun Medina,50437,Hair Dryer,Beauty & Personal Care,InternetBanking,34,434.31,2024-09-13 02:04,UK,Leeds,www.ebay.in,f4a8d906,Y,N/A
560872,73049,Christine Clark,569585,Cookware,Home & Kitchen,UPI,86,11.06,2024-04-11 02:30,Germany,Hamburg,www.flipkart.com,b8d796ac,N,Invalid CVV.
224362,532668,Sarah Ali,818198,Headlights,Automotive,Wallet,13,840.28,2024-08-06 20:20,UK,Manchester,www.amazon.com,5b6fdf4a,Y,N/A
316233,761481,Jessica Michael,803431,Camera,Electronics,InternetBanking,626,787.21,2024-05-21 20:37,India,Kolkata,www.ebay.in,658fbd48,Y,N/A
891219,93309,Todd Mosley,469949,Board Game,Toys & Games,UPI,268,109.68,2024-03-22 17:13,Germany,Munich,www.tatacliq.com,770c0493,N,Invalid CVV.
485393,87604,Elizabeth Grant,385264,Puzzle,Toys & Games,Wallet,14,396.47,2024-06-18 13:37,India,Mumbai,www.ebay.in,0dd96e92,N,Invalid CVV.
952751,257164,Christopher Horton,453987,Puzzle,Toys & Games,UPI,590,170.35,2023-11-27 22:05,Germany,Frankfurt,www.tatacliq.com,65d0c48b,Y,N/A
400196,120855,John Fowler,692466,Tablet,Electronics,Wallet,460,769.71,2023-11-10 21:30,USA,Chicago,www.amazon.com,e4476442,N,Invalid CVV.
592784,15352,Jenny Stevens,74548,Paperback,Books,Wallet,306,744.06,2024-02-04 17:47,USA,Boston,www.snapdeal.com,5355253c,Y,N/A
32874,675137,Jeffrey Stein,842167,Shampoo,Health & Personal Care,Cards,727,945.41,2024-08-08 03:52,UK,Birmingham,www.flipkart.com,1b2ed7a4,N,Invalid CVV.
50536,928288,Anna Murphy,361130,Action Figure,Toys & Games,Cards,114,257.39,2024-01-05 09:35,USA,Chicago,www.flipkart.com,5e27327d,N,Invalid CVV.
164506,704243,Craig Perry,76159,T-shirt,Clothing,Wallet,313,646.21,2023-11-23 00:59,UK,Leeds,www.flipkart.com,8afba4d6,N,Invalid CVV.
762433,131881,Cindy Mccormick,798709,Tennis Racket,Sports & Outdoors,InternetBanking,324,394.9,2024-08-10 21:54,India,Delhi,www.amazon.com,0126e19c,N,Invalid CVV.
106250,837429,Carlos Smith,384751,Foundation,Beauty & Personal Care,Cards,747,832.67,2023-12-17 14:13,India,Mumbai,www.amazon.com,2856aed4,N,Invalid CVV.
648258,588334,Samuel Lewis,780678,Puzzle,Toys & Games,Wallet,83,243.93,2024-06-25 01:14,UK,Leeds,www.snapdeal.com,37f977c0,N,Invalid CVV.
748063,956714,Gina Evans,907194,Car Tire,Automotive,Wallet,275,457.39,2023-10-29 00:27,India,Bengaluru,www.amazon.com,9e0a7445,N,Invalid CVV.
486800,931224,Sharon Marshall,443206,Brake Pads,Automotive,UPI,866,580.45,2024-02-13 04:29,India,Delhi,www.snapdeal.com,080e4b7e,Y,N/A
910958,878611,Danielle Brooks,761149,Shampoo,Health & Personal Care,UPI,9,960.81,2024-03-12 17:53,India,Kolkata,www.flipkart.com,063558d4,N,Invalid CVV.
430234,678087,Nathan Hernandez,447744,Shampoo,Health & Personal Care,Wallet,898,229.05,2024-07-10 12:47,UK,Oxford,www.flipkart.com,c5576082,N,Invalid CVV.
919297,370377,Anna Johnson,819051,Puzzle,Toys & Games,InternetBanking,744,430.08,2024-07-07 05:42,UK,London,www.amazon.com,b25f13d5,Y,N/A
227056,67035,Matthew Mason,611284,Furniture,Home & Kitchen,Cards,244,790.03,2024-09-14 20:55,Germany,Munich,www.ebay.in,7301c326,N,Invalid CVV.
120964,990357,Richard Conner,440376,Football,Sports & Outdoors,InternetBanking,120,505.6,2024-01-15 04:20,USA,Houston,www.flipkart.com,10fa0b97,Y,N/A
847721,419610,Anne Williams,324516,T-shirt,Clothing,Cards,812,762.97,2024-03-23 20:10,Germany,Hamburg,www.amazon.com,f4d7b67f,Y,N/A
7553,526383,John Roberts,504620,E-book,Books,UPI,774,589.87,2023-11-25 04:33,Germany,Stuttgart,www.flipkart.com,676314ea,N,Invalid CVV.
882387,466261,John Schroeder,916908,Shirt,Clothing,Wallet,776,272.69,2024-05-11 18:40,USA,Boston,www.ebay.in,ede9e3cb,N,Invalid CVV.
48135,462708,Todd Thompson,854343,Graphite Pencil,pencil,Wallet,145,475.85,2024-07-20 05:28,USA,Houston,www.flipkart.com,f70c7316,Y,N/A
868743,706638,Carrie Dennis,624823,Yoga Mat,Sports & Outdoors,Cards,550,677.83,2023-11-14 19:25,India,Chennai,www.amazon.com,ce4207f9,N,Invalid CVV.
8968,233150,Kimberly Martinez,899715,Shampoo,Health & Personal Care,Cards,524,925.0,2024-05-02 10:50,Germany,Berlin,www.flipkart.com,a1ec0f0c,Y,N/A
767621,980852,Jacqueline Jackson,148104,Furniture,Home & Kitchen,UPI,25,401.72,2024-08-29 08:04,USA,Los Angeles,www.tatacliq.com,03eaa84f,N,Invalid CVV.
170829,971863,Judith Hess,481840,Graphite Pencil,pencil,Wallet,655,176.45,2023-11-04 12:23,India,Chennai,www.tatacliq.com,585794d9,Y,N/A
270223,360530,Frank Brennan,326944,Foundation,Beauty & Personal Care,Cards,901,215.92,2024-01-07 00:14,USA,Los Angeles,www.flipkart.com,b793f96e,N,Invalid CVV.
745788,70110,William Dougherty,190310,Puzzle,Toys & Games,InternetBanking,16,142.39,2024-09-04 19:49,Germany,Stuttgart,www.amazon.com,6e86a3f8,N,Invalid CVV.
622148,230489,George Marquez,55438,Furniture,Home & Kitchen,Cards,241,152.16,2024-03-19 20:59,UK,Manchester,www.snapdeal.com,f95a5709,N,Invalid CVV.
359861,912654,Kelli Butler,53472,Mechanical Pencil,pencil,InternetBanking,425,393.3,2024-07-26 11:38,UK,Leeds,www.ebay.in,37ec56eb,Y,N/A
932972,991493,Wendy Wiley,490319,Cookware,Home & Kitchen,Wallet,525,427.31,2023-11-18 00:01,India,Kolkata,www.flipkart.com,961e49d1,Y,N/A
827005,741306,William Davies,225979,Printer,Office Products,InternetBanking,983,718.16,2024-02-18 10:56,Germany,Hamburg,www.flipkart.com,c0855c7e,N,Invalid CVV.
239348,460624,Stephen Beck PhD,89133,Camera,Electronics,InternetBanking,973,333.2,2024-08-11 00:43,India,Chennai,www.amazon.com,735b7193,Y,N/A
669317,225280,Ashley Benitez,774333,T-shirt,Clothing,Cards,413,35.9,2024-06-01 21:06,UK,Birmingham,www.snapdeal.com,82738957,Y,N/A
362474,603753,Mary Escobar,19807,Puzzle,Toys & Games,Cards,114,881.17,2024-01-20 13:18,Germany,Frankfurt,www.tatacliq.com,16ad529f,Y,N/A
40188,118463,Joshua Burton,615248,Yoga Mat,Sports & Outdoors,InternetBanking,292,852.86,2024-03-14 22:17,UK,Leeds,www.snapdeal.com,fdf2b76f,Y,N/A
624148,616898,Alexander Wilson,114535,Decor,Home & Kitchen,UPI,298,196.12,2023-12-22 03:38,UK,Leeds,www.snapdeal.com,afedcfa7,Y,N/A
48052,535974,David Turner,539106,Puzzle,Toys & Games,InternetBanking,96,634.22,2024-08-21 04:16,India,Chennai,www.snapdeal.com,bef0ecd9,Y,N/A
506864,458393,Kimberly Jimenez,890524,Pen,Office Products,Wallet,806,353.42,2023-11-20 05:25,India,Kolkata,www.snapdeal.com,e9d5aa0a,Y,N/A
504591,309039,Mrs. Kayla King,522704,Furniture,Home & Kitchen,UPI,879,594.15,2024-04-10 22:23,USA,New York,www.amazon.com,f610ff18,N,Invalid CVV.
25284,134483,Justin Crawford,593331,Notebook,Office Products,InternetBanking,375,982.07,2024-06-26 06:37,UK,Leeds,www.flipkart.com,33e265b9,Y,N/A
643348,178965,Erica Hayes,153537,Laptop,Electronics,InternetBanking,603,416.65,2023-11-13 17:50,Germany,Berlin,www.snapdeal.com,714fe8ad,N,Invalid CVV.
429395,287197,William Cowan,766203,Car Tire,Automotive,UPI,733,726.28,2024-09-06 23:30,India,Bengaluru,www.flipkart.com,4605ec32,Y,N/A
928337,276233,Jennifer Johnson,634432,Shampoo,Health & Personal Care,UPI,239,528.44,2024-02-07 04:06,UK,Oxford,www.tatacliq.com,7e5e7f4e,Y,N/A
395830,989441,Frederick Owen,227737,Pen,Office Products,Cards,904,83.89,2024-04-29 20:41,USA,Boston,www.flipkart.com,be9dbfa7,Y,N/A
